"X","county_state","mu","sd","fp","fst","N","h","badfit","ofs","outside_data","mu_025","mu_975","mu_16","mu_84","AIC_gau","AIC_lm","mod_for_cens","beta1_lm","y2","y3","opt_relation_to_data","cens","y_na","named_location","location","State","latitude","longitude","Year","planting_doy","harvest_doy","min_flow_50_doy","max_flow_50_doy","group","GDD_modave","GDD_fixed","tot_precip","frost_day","GDD_future","GDD_mod_sitemean","GDD_anomaly","GDD_fixed_sitemean","GDD_fixed_anomaly","tot_precip_sitemean","precip_anomaly","frost_sitemean","frost_anomaly","GDD_future_sitemean","GDD_future_anomaly"
1,"Adams_ND",204.478908261863,6.2769551011726,16.0884832735218,196.434666625102,32629.0195477323,2073.7913934104,FALSE,49.0635778994808,"in_range",201.874999312482,207.50101251503,203.756522392487,205.222907123659,441.8143,442.0153,"gauss",6e-04,203.756522392487,205.222907123659,"opt_within","interval",204.478908261863,"Hettinger_REC","Hettinger","ND",46.0033,-102.6444,1986,136,296.100313479624,201,208,"Adams_ND",801.39,1333.365,71.83,285,935.8235795,772.831136363636,28.5588636363636,1350.38102272727,-17.0160227272727,73.1345454545455,-1.30454545454546,282.522727272727,2.47727272727275,907.690171772727,162.992443136364
2,"Adams_ND",214.851180309385,14.3675309091753,36.8254634593281,196.438448579721,73809.7662685308,2049.47089776292,FALSE,112.216482904831,"in_range",209.903492803301,235.857935153329,211.943815897746,215.728175734267,540.3673,538.4999,"gauss",0.0136,211.943815897746,215.728175734267,"opt_within","interval",214.851180309385,"Hettinger_REC","Hettinger","ND",46.0033,-102.6444,2002,133,282,209,215,"Adams_ND",792.125,1390.75,72.64,285,913.3174355,772.831136363636,19.2938636363637,1350.38102272727,40.3689772727273,73.1345454545455,-0.49454545454546,282.522727272727,2.47727272727275,907.690171772727,140.486299136364
3,"Adams_ND",215.535581544724,8.32632482762541,21.3412292361525,204.864966926647,49508.053654204,2372.09768198276,FALSE,65.6525509473183,"in_range",213.887271302476,219.541653023468,214.913229349711,216.389626953252,653.296,654.8647,"gauss",0.0064,214.913229349711,216.389626953252,"opt_within","interval",215.535581544724,"Hettinger_REC","Hettinger","ND",46.0033,-102.6444,2003,135,290,211,219,"Adams_ND",720.74,1348.88,14.09,273,863.0548685,772.831136363636,-52.0911363636363,1350.38102272727,-1.50102272727258,73.1345454545455,-59.0445454545455,282.522727272727,-9.52272727272725,907.690171772727,90.2237321363637
4,"Adams_ND",211.17677565869,8.43372715093317,21.6165124673088,200.368519425036,12068.7293521424,570.889515765122,FALSE,60.0973724580318,"in_range",205.669339514639,235.562140166601,208.88636608632,213.694562775938,848.0805,847.9393,"gauss",0.0292,208.88636608632,213.694562775938,"opt_within","interval",211.17677565869,"Hettinger_REC","Hettinger","ND",46.0033,-102.6444,2005,125,292,205,215,"Adams_ND",685.655,1337.435,105.63,279,841.152141,772.831136363636,-87.1761363636364,1350.38102272727,-12.9460227272727,73.1345454545455,32.4954545454545,282.522727272727,-3.52272727272725,907.690171772727,68.3210046363637
5,"Adams_ND",228.393481684879,7.11276847530208,18.2307591497594,219.278102109999,37880.8489070723,2124.66809499052,FALSE,55.6848314143067,"in_range",226.389416984336,231.829140511622,227.704004095122,229.231989913412,617.8101,618.1336,"gauss",0.0078,227.704004095122,229.231989913412,"opt_within","interval",228.393481684879,"Hettinger_REC","Hettinger","ND",46.0033,-102.6444,2009,147,313,223,232,"Adams_ND",705.295,1209.43,91.4,282,836.474252,772.831136363636,-67.5361363636364,1350.38102272727,-140.951022727273,73.1345454545455,18.2654545454545,282.522727272727,-0.522727272727252,907.690171772727,63.6431156363636
6,"Adams_ND",232.618176854848,NA,NA,NA,NA,1626.6553917813,TRUE,0,"in_range",186.445388948286,242.939395209685,221.604338370809,230.463986901268,676.5426,674.639,"exclude",-0.0061,NA,NA,"unclear","interval",NA,"Hettinger_REC","Hettinger","ND",46.0033,-102.6444,2011,157,252,223,235,"Adams_ND",843.215,1283.6,74.69,292,976.7155905,772.831136363636,70.3838636363637,1350.38102272727,-66.7810227272728,73.1345454545455,1.55545454545454,282.522727272727,9.47727272727275,907.690171772727,203.884454136364
7,"Adams_ND",214.58970979521,8.00846408037894,20.5265193596347,204.326450115393,38947.2631293337,1940.16103615661,FALSE,62.3242786391088,"in_range",212.576578315465,238.017083102816,213.25715604812,217.160781336207,487.3379,486.2772,"gauss",0.0315,213.25715604812,217.160781336207,"opt_within","interval",214.58970979521,"Hettinger_REC","Hettinger","ND",46.0033,-102.6444,2013,135,299,209,216,"Adams_ND",747.33,1388.895,83.24,279,897.0237905,772.831136363636,-25.5011363636363,1350.38102272727,38.5139772727273,73.1345454545455,10.1054545454545,282.522727272727,-3.52272727272725,907.690171772727,124.192654136364
8,"Adams_ND",227.744201263813,16.4120345895303,42.0657372439694,206.711332641828,64725.1290633352,1573.33269357572,FALSE,125.943103721584,"greater_than",216.054677073926,290.456650460272,217.571315054953,229.509178520961,491.9949,490.095,"gauss",0.0432,217.571315054953,275,"opt_after","interval",227.744201263813,"Hettinger_REC","Hettinger","ND",46.0033,-102.6444,2014,142,310,210,221,"Adams_ND",759.325,1273.59,136.79,302,908.420085,772.831136363636,-13.5061363636363,1350.38102272727,-76.7910227272728,73.1345454545455,63.6554545454545,282.522727272727,19.4772727272727,907.690171772727,135.588948636364
9,"Adams_ND",257.259183139389,14.7280845821709,37.749599707509,238.384383285634,164179.591036745,4447.16216003147,FALSE,120.734520259241,"greater_than",245.663682092365,419.577906421254,247.386427965191,271.130081659277,710.1954,708.3718,"gauss",0.0688,247.386427965191,258,"opt_after","interval",257.259183139389,"Hettinger_REC","Hettinger","ND",46.0033,-102.6444,2015,139,293,236,246,"Adams_ND",777.29,1325.205,39,289,914.563963,772.831136363636,4.45886363636362,1350.38102272727,-25.1760227272728,73.1345454545455,-34.1345454545455,282.522727272727,6.47727272727275,907.690171772727,141.732826636364
10,"Adams_ND",214.609402463124,10.4196705096674,26.7066901082462,201.256057409001,69166.3152502818,2648.19962467246,FALSE,82.7384055008335,"in_range",211.487069911216,255.091302420047,212.354008132055,219.161214518073,474.849,474.5778,"gauss",0.0366,212.354008132055,219.161214518073,"opt_within","interval",214.609402463124,"Hettinger_REC","Hettinger","ND",46.0033,-102.6444,2016,138,300,205,215,"Adams_ND",814.835,1376.48,45.62,281,931.7322685,772.831136363636,42.0038636363637,1350.38102272727,26.0989772727273,73.1345454545455,-27.5145454545455,282.522727272727,-1.52272727272725,907.690171772727,158.901132136364
11,"Adams_ND",224.919414325492,12.9111183234694,33.0925278007475,208.373150425118,64232.9142848552,1984.74095424014,FALSE,100.628853227473,"in_range",221.917914669367,245.058916377586,223.256217947135,228.229582975533,562.2958,566.1576,"gauss",0.0172,223.256217947135,228.229582975533,"opt_within","interval",224.919414325492,"Hettinger_REC","Hettinger","ND",46.0033,-102.6444,2017,151,300,213,231,"Adams_ND",851.435,1366.905,50.29,277,968.5725795,772.831136363636,78.6038636363636,1350.38102272727,16.5239772727273,73.1345454545455,-22.8445454545455,282.522727272727,-5.52272727272725,907.690171772727,195.741443136364
12,"Adams_ND",220.311965980696,8.01220389802676,20.5361048979575,210.043913531718,64760.2347042063,3224.53048387715,FALSE,64.4115124498549,"in_range",218.635460659246,230.689854032879,219.225524550982,222.549416810258,611.3933,613.9167,"gauss",0.0519,219.225524550982,222.549416810258,"opt_within","interval",220.311965980696,"Hettinger_REC","Hettinger","ND",46.0033,-102.6444,2018,151,305,211,221,"Adams_ND",857.485,1404.415,58.07,277,979.5033905,772.831136363636,84.6538636363637,1350.38102272727,54.0339772727273,73.1345454545455,-15.0645454545455,282.522727272727,-5.52272727272725,907.690171772727,206.672254136364
13,"Adams_ND",226.884515029982,10.0385241793556,25.7297727556211,214.019628652171,53098.5569523546,2110.19658050553,FALSE,78.5550860821172,"in_range",224.610423710619,234.803880225242,225.844944587835,228.467991782469,687.7201,689.3881,"gauss",0.0121,225.844944587835,228.467991782469,"opt_within","interval",226.884515029982,"Hettinger_REC","Hettinger","ND",46.0033,-102.6444,2019,158,325,218,231,"Adams_ND",844.395,1262.775,138.37,283,977.5577905,772.831136363636,71.5638636363636,1350.38102272727,-87.6060227272726,73.1345454545455,65.2354545454545,282.522727272727,0.477272727272748,907.690171772727,204.726654136364
14,"Adams_ND",208.09865239929,7.36452315249768,18.8760323511457,198.660636223717,34829.3296131562,1886.7334507616,FALSE,57.2071390860169,"in_range",206.471174667083,214.326234182326,207.313094278274,209.424405260052,600.3257,610.7968,"gauss",0.0243,207.313094278274,209.424405260052,"opt_within","interval",208.09865239929,"Hettinger_REC","Hettinger","ND",46.0033,-102.6444,2020,139,292,200,211,"Adams_ND",802.56,1355.075,75.46,291,925.093774,772.831136363636,29.7288636363636,1350.38102272727,4.69397727272735,73.1345454545455,2.32545454545453,282.522727272727,8.47727272727275,907.690171772727,152.262637636364
15,"Adams_ND",217.266567770613,5.47029696518755,14.02093527946,210.256100130883,46581.5097984255,3397.13435336109,FALSE,44.1183774719051,"in_range",216.609506806755,218.527277001831,216.895426077826,217.795212776862,763.6681,789.9809,"gauss",0.0626,216.895426077826,217.795212776862,"opt_within","interval",217.266567770613,"Hettinger_REC","Hettinger","ND",46.0033,-102.6444,2021,154,302,209,219,"Adams_ND",930.63,1417.91,69.05,294,1036.9506905,772.831136363636,157.798863636364,1350.38102272727,67.5289772727274,73.1345454545455,-4.08454545454546,282.522727272727,11.4772727272727,907.690171772727,264.119554136364
16,"Adams_ND",224.875639462274,10.6598745465585,27.3223578273022,211.214460548623,78101.3012002823,2922.91537457342,FALSE,85.1741283414542,"greater_than",220.741117578872,283.042619765045,221.711997614369,231.452417797368,415.5324,414.9497,"gauss",0.0486,221.711997614369,259,"opt_after","interval",224.875639462274,"Hettinger_REC","Hettinger","ND",46.0033,-102.6444,2022,152,294,214,223,"Adams_ND",843.245,1376.78,18.59,280,970.8335795,772.831136363636,70.4138636363637,1350.38102272727,26.3989772727273,73.1345454545455,-54.5445454545455,282.522727272727,-2.52272727272725,907.690171772727,198.002443136364
17,"Box Butte_NE",225.085096114172,12.930372864469,33.1418791750714,208.514156526636,39038.3791633147,1204.45559999155,FALSE,97.4080816325204,"in_range",220.415729109414,233.181944016171,223.918143387471,226.492873910595,145.4972,144.369,"gauss",0.002,223.918143387471,226.492873910595,"opt_within","interval",225.085096114172,"Alliance-Hemingford_1","Box_Butte","NE",42.2141,-102.9801,2014,155,NA,220,230,"Box Butte_NE",845.16,1368.765,86.78,304,968.0372905,856.346079545455,-11.1860795454546,1429.85954545455,-61.0945454545454,72.5293181818182,14.2506818181818,289.613636363636,14.3863636363636,976.595483534091,111.691210954545
18,"Box Butte_NE",223.578279698908,NA,NA,NA,NA,900.626614759884,TRUE,0,"in_range",NA,NA,NA,NA,170.0644,169.1096,"exclude",-2e-04,NA,NA,"unclear","interval",NA,"Alliance-Hemingford_2","Box_Butte","NE",42.2141,-102.9801,2016,158,NA,219,228,"Box Butte_NE",941.88,1428.97,120.13,323,1053.3139905,856.346079545455,85.5339204545454,1429.85954545455,-0.889545454545441,72.5293181818182,47.6006818181818,289.613636363636,33.3863636363636,976.595483534091,196.967910954545
19,"Brookings_SD",224.126576757346,10.6245052067949,27.2317025618096,210.510725476442,54542.7253305519,2048.03883090603,FALSE,82.9780682772411,"in_range",217.218500411729,227.035611151252,222.703346483344,225.172758080645,756.4294,760.8673,"gauss",-0.006,222.703346483344,225.172758080645,"opt_within","interval",224.126576757346,"Brookings","Brookings","SD",44.3693,-96.7878,1982,154,267,220,231,"Brookings_SD",877.75,1428.83,126.2,293,1019.3221905,921.705568181818,-43.9555681818182,1490.78113636364,-61.9511363636364,137.848863636364,-11.6488636363636,292.431818181818,0.568181818181813,1051.31157893182,97.6166223181818
20,"Brookings_SD",218.624029157137,4.94483194013009,12.6741142284573,212.286972042908,9860.1747407306,795.505417342986,FALSE,36.1452742823307,"in_range",200.287346945998,220.363271949025,216.623955113294,219.860752948422,673.102,671.8444,"gauss",-0.0737,216.623955113294,219.860752948422,"opt_within","interval",218.624029157137,"Brookings","Brookings","SD",44.3693,-96.7878,1983,152,300,218,223,"Brookings_SD",957.355,1541.69,111.89,287,1086.531785,921.705568181818,35.6494318181818,1490.78113636364,50.9088636363638,137.848863636364,-25.9588636363636,292.431818181818,-5.43181818181819,1051.31157893182,164.826216818182
21,"Brookings_SD",240.641504376186,10.8695044697918,27.8596609399113,226.71167390623,25794.8028627959,946.743938988999,FALSE,80.4814909326136,"in_range",225.767585673984,249.200730690392,238.273170541181,242.775967218645,631.0603,630.3358,"gauss",-0.0057,238.273170541181,242.775967218645,"opt_within","interval",240.641504376186,"Brookings","Brookings","SD",44.3693,-96.7878,1984,179,314,234,247,"Brookings_SD",952.745,1481.88,77.53,270,1070.626885,921.705568181818,31.0394318181818,1490.78113636364,-8.90113636363617,137.848863636364,-60.3188636363636,292.431818181818,-22.4318181818182,1051.31157893182,148.921316818182
22,"Brookings_SD",244.949365495579,NA,NA,NA,NA,1470.86327144349,TRUE,0,"in_range",NA,NA,NA,NA,542.9256,541.3616,"exclude",-0.0131,NA,NA,"unclear","interval",NA,"Brookings","Brookings","SD",44.3693,-96.7878,1985,171,311,236,246,"Brookings_SD",851.655,1409.44,229.22,283,992.8849905,921.705568181818,-70.0505681818182,1490.78113636364,-81.3411363636362,137.848863636364,91.3711363636364,292.431818181818,-9.43181818181819,1051.31157893182,71.1794223181818
23,"Brookings_SD",235.400837423713,8.21166869995173,21.0473537563134,224.877160545557,19016.7278555284,923.877600724698,FALSE,60.693418714956,"in_range",201.525342374091,238.574364198553,230.919918794326,237.543096850484,472.5467,472.9288,"gauss",-0.0559,230.919918794326,237.543096850484,"opt_within","interval",235.400837423713,"Brookings","Brookings","SD",44.3693,-96.7878,1986,171,328,234,246,"Brookings_SD",932.31,1485.215,249.97,286,1055.5622905,921.705568181818,10.6044318181818,1490.78113636364,-5.56613636363636,137.848863636364,112.121136363636,292.431818181818,-6.43181818181819,1051.31157893182,133.856722318182
24,"Brookings_SD",193.00796279907,26.8996957586065,68.9466944242313,158.534615586954,111216.49847492,1649.42250343673,FALSE,207.084760219364,"less_than",166.384682128007,208.2646283046,199.617174695405,207.159994941171,463.4464,461.4593,"gauss",-0.0207,187,207.159994941171,"opt_before","interval",193.00796279907,"Brookings","Brookings","SD",44.3693,-96.7878,1988,147,297.821656050955,204,212,"Brookings_SD",1013.665,1641.57,147.78,278,1123.8278905,921.705568181818,91.9594318181818,1490.78113636364,150.788863636364,137.848863636364,9.93113636363637,292.431818181818,-14.4318181818182,1051.31157893182,202.122322318182
25,"Brookings_SD",228.473217009167,11.9082241896708,30.5220067062573,213.212213656038,36645.3305584323,1227.67018038892,FALSE,89.8285807244331,"in_range",224.361261890188,282.204432764332,225.514036208982,234.737856175364,457.4996,458.1966,"gauss",0.0346,225.514036208982,234.737856175364,"opt_within","interval",228.473217009167,"Brookings","Brookings","SD",44.3693,-96.7878,1993,146,298,216,230,"Brookings_SD",790.79,1367.935,117.32,282,958.556085,921.705568181818,-130.915568181818,1490.78113636364,-122.846136363636,137.848863636364,-20.5288636363636,292.431818181818,-10.4318181818182,1051.31157893182,36.8505168181819
26,"Brookings_SD",207.080044789195,34.2078996243332,87.6783746351135,163.240857471638,174157.053200966,2031.06921836746,FALSE,267.020083135184,"in_range",193.602040507086,219.173212742554,207.143197967984,210.912225401642,420.7712,418.7772,"gauss",-0.0021,207.143197967984,210.912225401642,"opt_within","interval",207.080044789195,"Brookings","Brookings","SD",44.3693,-96.7878,1994,139,286,205,213,"Brookings_SD",878.815,1465.005,87.85,299,1019.7105905,921.705568181818,-42.8905681818181,1490.78113636364,-25.7761363636362,137.848863636364,-49.9988636363636,292.431818181818,6.56818181818181,1051.31157893182,98.0050223181818
27,"Brookings_SD",216.524924588596,18.0498509396237,46.2636294590429,193.393109859075,112049.195251508,2476.53909277734,FALSE,142.715936437765,"in_range",212.797910774795,257.492497509493,214.056092619991,221.566344358929,641.6866,640.3193,"gauss",0.0113,214.056092619991,221.566344358929,"opt_within","interval",216.524924588596,"Brookings","Brookings","SD",44.3693,-96.7878,1997,140,281,208,219,"Brookings_SD",872.355,1453.87,135.42,294,1006.1624795,921.705568181818,-49.3505681818182,1490.78113636364,-36.9111363636364,137.848863636364,-2.42886363636364,292.431818181818,1.56818181818181,1051.31157893182,84.4569113181818
28,"Brookings_SD",216.718732646049,NA,NA,NA,NA,2177.91720154581,TRUE,0,"in_range",NA,NA,NA,NA,465.7781,465.1615,"exclude",-0.019,NA,NA,"unclear","interval",NA,"Brookings","Brookings-NuSun","SD",44.3693,-96.7878,1998,146,297.821656050955,212,219,"Brookings_SD",850.19,1536.72,157.71,308,988.8782905,921.705568181818,-71.5155681818181,1490.78113636364,45.9388636363637,137.848863636364,19.8611363636364,292.431818181818,15.5681818181818,1051.31157893182,67.1727223181819
29,"Cass_ND",210.877509983712,16.5956974340823,42.5364840559055,189.609267955759,81458.1327589544,1958.16375715317,FALSE,129.231474484619,"in_range",190.385280349709,217.916077354579,209.83682841722,214.43026711384,390.7518,388.9458,"gauss",-0.0118,209.83682841722,214.43026711384,"opt_within","interval",210.877509983712,"Casselton_1","Casselton","ND",46.9005,-97.2112,1982,140,292,210,218,"Cass_ND",770.52,1343.79,92.72,294,915.7868795,868.906079545455,-98.3860795454545,1462.13573863636,-118.345738636364,116.807272727273,-24.0872727272727,288.340909090909,5.65909090909093,1001.97116445455,46.8807999545455
30,"Cass_ND",219.356431340423,33.710087544837,86.4024309354628,176.155215872692,269953.602933964,3194.76791075711,FALSE,270.845728093038,"greater_than",203.615281763409,248.806821526533,205.901275964589,212.254387108687,54.3288,52.5023,"gauss",0.0121,205.901275964589,251.763636363636,"opt_after","interval",219.356431340423,"Casselton_ASF","Casselton_Sunwheat-full","ND",46.8871,-97.2305,1987,148,286.763636363636,199,212,"Cass_ND",910.41,1485.965,116.05,280,1033.174085,868.906079545455,41.5039204545454,1462.13573863636,23.8292613636363,116.807272727273,-0.757272727272735,288.340909090909,-8.34090909090907,1001.97116445455,164.268005454546
31,"Cass_ND",213.585521168882,21.3343012774247,54.6820144037676,186.244513966998,155679.337958498,2911.13682557152,FALSE,170.421399968608,"greater_than",204.561762774648,293.507817829776,205.773199570281,219.107579957415,748.2947,746.7499,"gauss",0.0218,205.773199570281,239,"opt_after","interval",213.585521168882,"Casselton_ASF","Casselton","ND",46.8871,-97.2305,1990,141,274,198,209,"Cass_ND",852.87,1448.42,58.82,280,983.446285,868.906079545455,-16.0360795454545,1462.13573863636,-13.7157386363635,116.807272727273,-57.9872727272727,288.340909090909,-8.34090909090907,1001.97116445455,114.540205454545
32,"Cass_ND",218.149439891529,15.5320420347577,39.8102255714966,198.244327105781,106032.384644892,2723.45395614914,FALSE,123.552732269131,"in_range",214.854481747319,247.337371758297,216.348551588548,221.07929670889,832.0012,832.3407,"gauss",0.0088,216.348551588548,221.07929670889,"opt_within","interval",218.149439891529,"Casselton_ASF","Casselton","ND",46.8871,-97.2305,1992,139,282,211,221,"Cass_ND",701.775,1260.555,171.01,272,856.8667575,868.906079545455,-167.131079545455,1462.13573863636,-201.580738636364,116.807272727273,54.2027272727273,288.340909090909,-16.3409090909091,1001.97116445455,-12.0393220454546
33,"Cass_ND",226.038514695314,16.3914167369631,42.0128915614981,205.032068914565,91787.0012378101,2233.95672092499,FALSE,128.745408811212,"in_range",220.431720445582,249.949060515749,224.024625775723,228.547594182494,955.3755,955.0301,"gauss",0.0059,224.024625775723,228.547594182494,"opt_within","interval",226.038514695314,"Casselton_ASF","Casselton","ND",46.8871,-97.2305,1993,140,284,218,230,"Cass_ND",704.63,1310.91,85.23,275,879.005963,868.906079545455,-164.276079545455,1462.13573863636,-151.225738636364,116.807272727273,-31.5772727272727,288.340909090909,-13.3409090909091,1001.97116445455,10.0998834545454
34,"Cass_ND",202.683930709524,NA,NA,NA,NA,2107.9177662597,TRUE,0,"in_range",NA,NA,NA,NA,1549.1087,1549.0538,"linear",0.0125,213,249.375,"opt_after","interval",NA,"Casselton_ASF","Casselton","ND",46.8871,-97.2305,1994,137,284.375,199,213,"Cass_ND",867.615,1443.525,244.09,304,1003.3605905,868.906079545455,-1.29107954545452,1462.13573863636,-18.6107386363635,116.807272727273,127.282727272727,288.340909090909,15.6590909090909,1001.97116445455,134.454510954545
35,"Cass_ND",212.432851738129,NA,NA,NA,NA,1638.96759837984,TRUE,0,"in_range",NA,NA,NA,NA,1394.9609,1399.6083,"exclude",0.0029,NA,NA,"unclear","interval",NA,"Casselton_ASF","Casselton","ND",46.8871,-97.2305,1995,138,285,207,218,"Cass_ND",857.345,1494.67,137.73,265,991.687863,868.906079545455,-11.5610795454545,1462.13573863636,32.5342613636365,116.807272727273,20.9227272727273,288.340909090909,-23.3409090909091,1001.97116445455,122.781783454545
36,"Cass_ND",214.951702112656,12.5127910848066,32.0715740081328,198.91591510859,76246.0092065319,2430.93300113486,FALSE,98.8179748759291,"in_range",189.132657178338,217.370262339746,211.196842343682,216.589230375428,1667.9499,1669.2652,"gauss",-0.0211,211.196842343682,216.589230375428,"opt_within","interval",214.951702112656,"Casselton_ASF","Casselton","ND",46.8871,-97.2305,1996,143,281.571428571429,213,224,"Cass_ND",832.95,1434.94,133.35,297,967.5549905,868.906079545455,-35.9560795454545,1462.13573863636,-27.1957386363636,116.807272727273,16.5427272727273,288.340909090909,8.65909090909093,1001.97116445455,98.6489109545455
37,"Cass_ND",234.564471634235,38.3212902474975,98.2214190207389,185.453762123866,226541.806814026,2358.40454308687,FALSE,302.048412226588,"greater_than",213.088531279537,343.640744486053,214.740275866083,231.176106122676,1543.4452,1541.4785,"gauss",0.0151,214.740275866083,245.380952380952,"opt_after","interval",234.564471634235,"Casselton_ASF","Casselton","ND",46.8871,-97.2305,1997,141,280.380952380952,206,219,"Cass_ND",859.24,1406.165,96.21,295,992.540685,868.906079545455,-9.66607954545452,1462.13573863636,-55.9707386363636,116.807272727273,-20.5972727272727,288.340909090909,6.65909090909093,1001.97116445455,123.634605454546
38,"Cass_ND",220.584907643825,11.9722534179059,30.6861202216279,205.241847533011,83822.8953389342,2793.16648663241,FALSE,95.3877218302721,"in_range",218.912678716305,232.594609208603,219.555062848958,222.886059436839,1912.0177,1913.1887,"gauss",0.0168,219.555062848958,222.886059436839,"opt_within","interval",220.584907643825,"Casselton_ASF","Casselton","ND",46.8871,-97.2305,1998,146,295.428571428571,212,224,"Cass_ND",863.19,1515.705,77.84,307,995.251474,868.906079545455,-5.71607954545448,1462.13573863636,53.5692613636363,116.807272727273,-38.9672727272727,288.340909090909,18.6590909090909,1001.97116445455,126.345394454545
39,"Cass_ND",457.509399216324,224.609508948418,575.697335658099,169.660731387275,2693921.34652241,4784.83359958976,FALSE,1849.25596367324,"greater_than",208.733610725111,273.381381670592,213.069527261866,223.037780889597,1904.0642,1902.0643,"gauss",0.0048,213.069527261866,250.458333333333,"opt_after","interval",457.509399216324,"Casselton_ASF","Casselton","ND",46.8871,-97.2305,1999,146,285.458333333333,206,219,"Cass_ND",894.095,1439.98,121.27,275,1026.7466905,868.906079545455,25.1889204545455,1462.13573863636,-22.1557386363636,116.807272727273,4.46272727272726,288.340909090909,-13.3409090909091,1001.97116445455,157.840610954546
40,"Cass_ND",223.533672124903,17.5840019078033,45.0696103469692,200.998866951418,123182.219039611,2794.73328234587,FALSE,140.103712516413,"greater_than",217.254261171145,286.482285997253,218.124918858311,228.792860026121,871.4121,869.8925,"gauss",0.0235,218.124918858311,255,"opt_after","interval",223.533672124903,"Casselton_ASF","Casselton","ND",46.8871,-97.2305,2000,143,290,212,220,"Cass_ND",819.23,1411.48,119.23,282,973.7781905,868.906079545455,-49.6760795454545,1462.13573863636,-50.6557386363636,116.807272727273,2.42272727272727,288.340909090909,-6.34090909090907,1001.97116445455,104.872110954546
41,"Cass_ND",211.251188871587,NA,NA,NA,NA,2034.17619488375,TRUE,0,"in_range",NA,NA,NA,NA,1281.5237,1287.5076,"exclude",0.0275,NA,NA,"unclear","interval",NA,"Casselton_ASF","Casselton","ND",46.8871,-97.2305,2001,145,285.076923076923,205,219,"Cass_ND",892.945,1504.585,165.03,279,1037.1554905,868.906079545455,24.0389204545455,1462.13573863636,42.4492613636364,116.807272727273,48.2227272727273,288.340909090909,-9.34090909090907,1001.97116445455,168.249410954546
42,"Cass_ND",214.453547424379,15.7323359311377,40.3235994844462,194.291747682155,116307.357197585,2949.33457504136,FALSE,125.774765656597,"greater_than",210.880420107434,261.047425670653,211.935170445796,220.652338878822,1239.6277,1239.0347,"gauss",0.0218,211.935170445796,249,"opt_after","interval",214.453547424379,"Casselton_ASF","Casselton","ND",46.8871,-97.2305,2002,140,284,203,214,"Cass_ND",915.925,1489.695,121.41,289,1036.6544685,868.906079545455,47.0189204545454,1462.13573863636,27.5592613636363,116.807272727273,4.60272727272726,288.340909090909,0.659090909090935,1001.97116445455,167.748388954545
43,"Cass_ND",218.387847489736,NA,NA,NA,NA,2722.02561616113,TRUE,0,"in_range",NA,NA,NA,NA,947.1506,946.1674,"linear",0.0116,225,248,"opt_after","interval",NA,"Casselton_ASF","Casselton","ND",46.8871,-97.2305,2003,148,283,217,225,"Cass_ND",881.605,1465.06,26.07,274,1017.2149905,868.906079545455,12.6989204545455,1462.13573863636,2.92426136363633,116.807272727273,-90.7372727272727,288.340909090909,-14.3409090909091,1001.97116445455,148.308910954545
44,"Cass_ND",223.191407628353,13.3546965959426,34.2294646598069,206.07667529845,64776.4401338111,1935.05412553668,FALSE,103.912176458177,"in_range",209.976091607878,226.514887057186,221.344612402354,224.446869309874,1904.8598,1904.5151,"gauss",-0.0064,221.344612402354,224.446869309874,"opt_within","interval",223.191407628353,"Casselton_ASF","Casselton","ND",46.8871,-97.2305,2004,148,294,220,229,"Cass_ND",789.9,1256.015,122.29,278,945.8198905,868.906079545455,-79.0060795454546,1462.13573863636,-206.120738636364,116.807272727273,5.48272727272727,288.340909090909,-10.3409090909091,1001.97116445455,76.9138109545455
45,"Cass_ND",210.028852626425,NA,NA,NA,NA,2972.12650638841,TRUE,0,"in_range",188.396565957063,245.168597420074,207.208762600399,215.297612755063,1373.5438,1371.5844,"exclude",3e-04,NA,NA,"unclear","interval",NA,"Casselton_ASF","Casselton","ND",46.8871,-97.2305,2005,143,291,203,217,"Cass_ND",895.71,1490.205,151.33,310,1044.9021905,868.906079545455,26.8039204545455,1462.13573863636,28.0692613636363,116.807272727273,34.5227272727273,288.340909090909,21.6590909090909,1001.97116445455,175.996110954545
46,"Cass_ND",205.741948644613,23.4495162401613,60.1035284976844,175.690184395771,168677.760682298,2869.68352824066,FALSE,187.14955380262,"in_range",199.629568803066,232.412041782767,203.35534579056,208.123440476035,1436.9986,1435.2402,"gauss",0.0037,203.35534579056,208.123440476035,"opt_within","interval",205.741948644613,"Casselton_ASF","Casselton","ND",46.8871,-97.2305,2006,143,282,199,209,"Cass_ND",945.695,1539.93,84.57,285,1063.8722905,868.906079545455,76.7889204545455,1462.13573863636,77.7942613636365,116.807272727273,-32.2372727272727,288.340909090909,-3.34090909090907,1001.97116445455,194.966210954545
47,"Cass_ND",209.926169188586,8.23074985700851,21.0962607297105,199.378038823731,46828.4790385725,2269.76406037551,FALSE,64.7145550107908,"in_range",201.886752526834,211.369216582152,208.603972361634,210.662566394786,1066.2073,1066.622,"gauss",-0.0131,208.603972361634,210.662566394786,"opt_within","interval",209.926169188586,"Casselton_ASF","Casselton","ND",46.8871,-97.2305,2007,144,283,207,214,"Cass_ND",932.05,1544.45,101.49,307,1061.9869795,868.906079545455,63.1439204545454,1462.13573863636,82.3142613636364,116.807272727273,-15.3172727272727,288.340909090909,18.6590909090909,1001.97116445455,193.080899954545
